MeasureID,PlotID,Plot,Family,GenusSpecies,Genus,SpeciesName,SubSpeciesName,SpeciesID,Mnemonic,QuadratID,QuadratName,qx,qy,gx,gy,TreeID,Tag,StemID,StemTag,PrimaryStem,CensusID,PlotCensusNumber,DBH,HOM,ExactDate,ListOfTSM,Status
242961,1,bci,Euphorbiaceae,Acalypha diversifolia,Acalypha,diversifolia,NULL,6,acaldi,1241,4915,16.7,11.6,996.7,311.6,325508,549210,1,NA,main,171,7,36,1.3,2010-09-14,NULL,alive
242962,1,bci,Fabaceae-papilionoideae,Swartzia simplex,Swartzia,simplex,var.ochnacea,980,swars2,1241,4915,16.6,14.8,996.6,314.8,325509,549211,1,NA,main,171,7,12,1.3,2010-09-14,NULL,alive
242963,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,17.5,6,997.5,306,325510,549212,1,NA,main,171,7,17,1.3,2010-09-14,NULL,alive
242964,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,16.5,8.8,996.5,308.8,325511,549213,2,NA,main,171,7,NA,NA,2010-09-14,"D,T",dead
242965,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,17.9,0,997.9,300,325512,549214,1,NA,main,171,7,16,1.3,2010-09-14,L,alive
242966,1,bci,Salicaceae,Casearia aculeata,Casearia,aculeata,NULL,158,caseac,1242,4916,1.2,9,981.2,329,325514,549216,1,NA,main,171,7,19,1.3,2010-09-16,NULL,alive
242967,1,bci,Myrsinaceae,Stylogyne turbacensis,Stylogyne,turbacensis,NULL,1166,stylst,1242,4916,9,13.2,989,333.2,325515,549217,2,NULL,main,171,7,NA,NA,2010-09-16,R,alive
242968,1,bci,Apocynaceae,Tabernaemontana arborea,Tabernaemontana,arborea,NULL,990,tab2ar,1242,4916,12.9,7.6,992.9,327.6,325516,549218,2,NA,main,171,7,NA,NA,2010-09-16,"D,T",dead
242969,1,bci,Fabaceae-papilionoideae,Pterocarpus rohrii,Pterocarpus,rohrii,NULL,869,pterro,1242,4916,12.9,6.1,992.9,326.1,325517,549219,2,NA,main,171,7,NA,NA,2010-09-16,"D,T",dead
242970,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1242,4916,11.4,10.5,991.4,330.5,325518,549220,1,NA,main,171,7,14,1.3,2010-09-16,NULL,alive
242971,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1242,4916,11.4,11.9,991.4,331.9,325519,549221,4,NULL,main,171,7,12,1.3,2010-09-16,NULL,alive
242972,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1242,4916,11.1,12.4,991.1,332.4,325520,549222,1,NA,main,171,7,16,1.3,2010-09-16,NULL,alive
242973,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1242,4916,16.3,18.8,996.3,338.8,325521,549223,1,NA,main,171,7,24,1.3,2010-09-16,NULL,alive
242974,1,bci,Rubiaceae,Psychotria marginata,Psychotria,marginata,NULL,853,psycma,1242,4916,17.4,15.6,997.4,335.6,325522,549224,1,NA,main,171,7,NA,NA,2010-09-16,"D,N",dead
242975,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1242,4916,16.8,19.7,996.8,339.7,325523,549225,1,NA,main,171,7,14,1.3,2010-09-16,NULL,alive
242976,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1242,4916,16.6,6.4,996.6,326.4,325524,549226,1,NA,main,171,7,18,1.3,2010-09-16,NULL,alive
242977,1,bci,Fabaceae-papilionoideae,Pterocarpus rohrii,Pterocarpus,rohrii,NULL,869,pterro,1243,4917,2.2,14.8,982.2,354.8,325525,549227,1,NA,main,171,7,34,1.3,2010-09-16,NULL,alive
242978,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0,14.8,980,354.8,325526,549228,2,1,main,171,7,26,1.3,2010-09-16,M,alive
242979,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0,14.8,980,354.8,325526,549228,3,2,secondary,171,7,11,1.3,2010-09-16,NULL,alive
242980,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0.3,16.5,980.3,356.5,325527,549229,2,1,main,171,7,42,1.3,2010-09-16,M,alive
242981,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0.3,16.5,980.3,356.5,325527,549229,3,2,secondary,171,7,10,1.3,2010-09-16,NULL,alive
242982,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,1.4,16.3,981.4,356.3,325528,549230,4,NULL,main,171,7,13,1.3,2010-09-16,R,alive
242983,1,bci,Sapindaceae,Talisia croatii,Talisia,croatii,NULL,1445,talipr,1243,4917,9.3,16.2,989.3,356.2,325529,549231,3,NULL,main,171,7,NA,NA,2010-09-16,R,alive
242984,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1243,4917,7.6,17.5,987.6,357.5,325530,549232,1,NA,main,171,7,NA,NA,2010-09-16,"D,T",dead
242985,1,bci,Euphorbiaceae,Acalypha diversifolia,Acalypha,diversifolia,NULL,6,acaldi,1243,4917,7.8,11.5,987.8,351.5,325531,549233,3,NULL,main,171,7,NA,NA,2010-09-16,"D,N",dead
242986,1,bci,Euphorbiaceae,Acalypha diversifolia,Acalypha,diversifolia,NULL,6,acaldi,1243,4917,8.6,11.5,988.6,351.5,325532,549234,3,NULL,main,171,7,NA,NA,2010-09-16,"D,T",dead
242987,1,bci,Melastomataceae,Mouriri myrtilloides,Mouriri,myrtilloides,NULL,671,mourmy,1243,4917,7.3,0.1,987.3,340.1,325533,549235,1,NA,main,171,7,13,1.3,2010-09-16,NULL,alive
242988,1,bci,Sapindaceae,Talisia nervosa,Talisia,nervosa,NULL,998,taline,1243,4917,8.6,18.7,988.6,358.7,325534,549236,2,NA,main,171,7,NA,NA,2010-09-16,OR,alive
242989,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1243,4917,10.6,18.9,990.6,358.9,325535,549237,2,NULL,main,171,7,NA,NA,2010-09-16,R,alive
242990,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1243,4917,14,16.2,994,356.2,325536,549238,1,NA,main,171,7,13,1.3,2010-09-16,NULL,alive
242991,1,bci,Myrtaceae,Eugenia galalonensis,Eugenia,galalonensis,NULL,360,eugega,1243,4917,18,19,998,359,325537,549239,1,NA,main,171,7,14,1.3,2010-09-16,NULL,alive
242992,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1243,4917,18.8,19.3,998.8,359.3,325538,549240,1,NA,main,171,7,14,1.3,2010-09-16,NULL,alive
242993,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,19.6,15.8,999.6,355.8,325539,549241,1,NA,main,171,7,23,1.3,2010-09-16,NULL,alive
242994,1,bci,Myrtaceae,Eugenia galalonensis,Eugenia,galalonensis,NULL,360,eugega,1243,4917,16.5,10.3,996.5,350.3,325540,549242,1,NA,main,171,7,29,1.3,2010-09-16,NULL,alive
242995,1,bci,Euphorbiaceae,Croton billbergianus,Croton,billbergianus,NULL,289,crotbi,1243,4917,16.7,10.3,996.7,350.3,325541,549243,1,NA,main,171,7,125,1.3,2010-09-16,NULL,alive
242996,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1243,4917,16.5,0.5,996.5,340.5,325542,549244,1,NA,main,171,7,17,1.3,2010-09-16,NULL,alive
242997,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1243,4917,16.6,3.3,996.6,343.3,325543,549245,1,NA,main,171,7,15,1.3,2010-09-16,NULL,alive
242998,1,bci,Violaceae,Rinorea sylvatica,Rinorea,sylvatica,NULL,895,rinosy,1244,4918,4.6,6.7,984.6,366.7,325544,549246,4,NULL,main,171,7,16,1.3,2010-09-19,L,alive
242999,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1244,4918,0.4,18.5,980.4,378.5,325545,549247,1,NA,main,171,7,12,1.3,2010-09-19,NULL,alive
243000,1,bci,Burseraceae,Protium panamense,Protium,panamense,NULL,827,protpa,1244,4918,8.5,15.4,988.5,375.4,325546,549248,1,NA,main,171,7,21,1.3,2010-09-19,NULL,alive
243001,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1244,4918,6.7,14.9,986.7,374.9,325547,549249,1,NA,main,171,7,16,1.3,2010-09-19,NULL,alive
243002,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1244,4918,5.1,2,985.1,362,325548,549250,1,NA,main,171,7,15,1.3,2010-09-19,NULL,alive
243003,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1244,4918,13.6,1.9,993.6,361.9,325549,549251,1,NA,main,171,7,20,1.3,2010-09-19,NULL,alive
243004,1,bci,Meliaceae,Trichilia pallida,Trichilia,pallida,NULL,1168,tri2pa,1244,4918,12.5,1.1,992.5,361.1,325550,549252,6,NULL,main,171,7,17,1.3,2010-09-19,NULL,alive
243005,1,bci,Annonaceae,Mosannona garwoodii,Mosannona,garwoodii,NULL,1139,malmsp,1244,4918,10.6,15.4,990.6,375.4,325551,549253,1,NA,main,171,7,16,1.3,2010-09-19,NULL,alive
243006,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1244,4918,12,15.6,992,375.6,325552,549254,1,NA,main,171,7,17,1.3,2010-09-19,NULL,alive
243007,1,bci,Meliaceae,Trichilia pallida,Trichilia,pallida,NULL,1168,tri2pa,1244,4918,10.9,17.2,990.9,377.2,325553,549255,2,NULL,main,171,7,NA,NA,2010-09-19,R,alive
243008,1,bci,Moraceae,Trophis caucana,Trophis,caucana,NULL,1170,olmeas,1244,4918,14,19,994,379,325554,549256,1,NA,main,171,7,83,1.3,2010-09-19,NULL,alive
243009,1,bci,Erythroxylaceae,Erythroxylum macrophyllum,Erythroxylum,macrophyllum,NULL,1124,ery2ma,1244,4918,15.9,16.4,995.9,376.4,325555,549257,2,NA,main,171,7,NA,NA,2010-09-19,OR,alive
243010,1,bci,Myrtaceae,Eugenia oerstediana,Eugenia,oerstediana,NULL,362,eugeoe,1244,4918,18.5,17.3,998.5,377.3,325556,549258,1,NA,main,171,7,NA,NA,2010-09-19,"D,T",dead
243011,1,bci,Myrtaceae,Eugenia oerstediana,Eugenia,oerstediana,NULL,362,eugeoe,1244,4918,19.5,18,999.5,378,325557,549259,1,NA,main,171,7,NA,NA,2010-09-19,"D,T",dead
243012,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1244,4918,17.6,15.1,997.6,375.1,325558,549260,1,NA,main,171,7,24,1.3,2010-09-19,NULL,alive
243013,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,2.1,11.8,982.1,391.8,325559,549261,5,1,main,171,7,23,1.3,2010-09-20,M,alive
243014,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,2.1,11.8,982.1,391.8,325559,549261,6,2,secondary,171,7,13,1.3,2010-09-20,NULL,alive
243015,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,2.1,11.8,982.1,391.8,325559,549261,7,3,secondary,171,7,12,1.3,2010-09-20,NULL,alive
243016,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1245,4919,4.2,10.3,984.2,390.3,325560,549262,1,NA,main,171,7,28,1.3,2010-09-20,NULL,alive
243017,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,5.6,11.4,985.6,391.4,325561,549263,1,NA,main,171,7,17,1.3,2010-09-20,NULL,alive
243018,1,bci,Rubiaceae,Psychotria horizontalis,Psychotria,horizontalis,NULL,850,psycho,1245,4919,5.7,11.8,985.7,391.8,325562,549264,8,NULL,main,171,7,30,1.3,2010-09-20,NULL,alive
243019,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,6.4,12.5,986.4,392.5,325563,549265,2,1,main,171,7,27,1.3,2010-09-20,M,alive
243020,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,6.4,12.5,986.4,392.5,325563,549265,3,2,secondary,171,7,22,1.3,2010-09-20,NULL,alive
243021,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1245,4919,6.3,12.7,986.3,392.7,325564,549266,1,NA,main,171,7,23,1.3,2010-09-20,NULL,alive
243022,1,bci,Rubiaceae,Psychotria horizontalis,Psychotria,horizontalis,NULL,850,psycho,1245,4919,5.6,12.7,985.6,392.7,325565,549267,4,NULL,main,171,7,NA,NA,2010-09-20,"D,N",dead
243023,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1245,4919,8.8,13.5,988.8,393.5,325566,549268,1,NA,main,171,7,16,1.3,2010-09-20,NULL,alive
243024,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,8.3,12.9,988.3,392.9,325567,549269,1,NA,main,171,7,NA,NA,2010-09-20,"D,N",dead
243025,1,bci,Burseraceae,Protium panamense,Protium,panamense,NULL,827,protpa,1245,4919,5.5,7.3,985.5,387.3,325568,549270,1,NA,main,171,7,29,1.3,2010-09-20,NULL,alive
243026,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1245,4919,9.2,5.4,989.2,385.4,325569,549271,2,NA,main,171,7,NA,NA,2010-09-20,OR,alive
243027,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,9.8,1.4,989.8,381.4,325570,549272,1,NA,main,171,7,16,1.3,2010-09-20,L,alive
243028,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,11,2.6,991,382.6,325571,549273,2,1,main,171,7,31,1.3,2010-09-20,M,alive
243029,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,11,2.6,991,382.6,325571,549273,3,2,secondary,171,7,17,1.3,2010-09-20,NULL,alive
243030,1,bci,Fabaceae-mimosoideae,Inga marginata,Inga,marginata,NULL,511,ingama,1245,4919,11.3,4.5,991.3,384.5,325572,549274,2,NA,main,171,7,NA,NA,2010-09-20,OR,alive
243031,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,11.9,4.1,991.9,384.1,325573,549275,1,NA,main,171,7,19,1.3,2010-09-20,NULL,alive
243032,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,11.9,9.2,991.9,389.2,325574,549276,1,NA,main,171,7,21,1.3,2010-09-20,NULL,alive
243033,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1245,4919,10.9,13,990.9,393,325575,549277,2,NA,main,171,7,NA,NA,2010-09-20,OR,alive
243034,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1245,4919,13,14.9,993,394.9,325576,549278,2,NA,main,171,7,NA,NA,2010-09-20,"D,N",dead
243035,1,bci,Fabaceae-papilionoideae,Pterocarpus rohrii,Pterocarpus,rohrii,NULL,869,pterro,1245,4919,14,12.9,994,392.9,325577,549279,2,NA,main,171,7,NA,NA,2010-09-20,"D,N",dead
243036,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1245,4919,18.7,9.1,998.7,389.1,325578,549280,1,NA,main,171,7,12,1.3,2010-09-20,NULL,alive
243037,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1246,4920,3.3,2.8,983.3,402.8,325579,549281,1,NA,main,171,7,15,1.3,2010-09-22,NULL,alive
243038,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1246,4920,1.2,11.3,981.2,411.3,325580,549282,1,NA,main,171,7,21,1.3,2010-09-22,NULL,alive
243039,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1246,4920,4,13.8,984,413.8,325581,549283,1,NA,main,171,7,13,1.3,2010-09-22,NULL,alive
243040,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1246,4920,0.6,16.6,980.6,416.6,325582,549284,2,NA,main,171,7,NA,NA,2010-09-22,"D,C",dead
243041,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1246,4920,0.4,18.4,980.4,418.4,325583,549285,1,NA,main,171,7,28,1.3,2010-09-22,NULL,alive
243042,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1246,4920,8.6,14.7,988.6,414.7,325584,549286,1,NA,main,171,7,20,1.3,2010-09-22,NULL,alive
243043,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1246,4920,9.4,12.5,989.4,412.5,325585,549287,2,NA,main,171,7,14,1.3,2010-09-22,NULL,alive
243044,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1246,4920,7.7,8.4,987.7,408.4,325586,549288,2,NA,main,171,7,11,1.3,2010-09-22,NULL,alive
243045,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1246,4920,8.2,6.5,988.2,406.5,325587,549289,1,NA,main,171,7,21,1.3,2010-09-22,NULL,alive
243046,1,bci,Burseraceae,Protium panamense,Protium,panamense,NULL,827,protpa,1246,4920,10.4,17.4,990.4,417.4,325588,549290,2,NULL,main,171,7,NA,NA,2010-09-22,R,alive
243047,1,bci,Arecaceae,Socratea exorrhiza,Socratea,exorrhiza,NULL,1163,socrex,1247,4921,4.6,6.4,984.6,426.4,325589,549291,1,NA,main,171,7,108,1.3,2010-09-21,NULL,alive
243048,1,bci,Arecaceae,Socratea exorrhiza,Socratea,exorrhiza,NULL,1163,socrex,1247,4921,9.7,18.5,989.7,438.5,325590,549292,1,NA,main,171,7,NA,NA,2010-09-21,"D,N",dead
243049,1,bci,Sapindaceae,Talisia nervosa,Talisia,nervosa,NULL,998,taline,1247,4921,10.6,6.5,990.6,426.5,325591,549293,2,NA,main,171,7,NA,NA,2010-09-21,OR,alive
243050,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1247,4921,13.5,5.8,993.5,425.8,325592,549294,2,NA,main,171,7,NA,NA,2010-09-21,OR,alive
243051,1,bci,Arecaceae,Oenocarpus mapora,Oenocarpus,mapora,NULL,1145,oenoma,1247,4921,15.2,10.3,995.2,430.3,325594,549296,2,1,main,171,7,97,1.3,2010-09-21,M,alive
243052,1,bci,Arecaceae,Oenocarpus mapora,Oenocarpus,mapora,NULL,1145,oenoma,1247,4921,15.2,10.3,995.2,430.3,325594,549296,3,2,secondary,171,7,92,1.3,2010-09-21,NULL,alive
243053,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,4.3,14.8,984.3,454.8,325595,549297,1,NA,main,171,7,19,1.3,2010-09-23,NULL,alive
243054,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,6.7,15.2,986.7,455.2,325597,549299,1,NA,main,171,7,34,1.3,2010-09-23,NULL,alive
243055,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1248,4922,7.1,15.5,987.1,455.5,325598,549300,1,NA,main,171,7,17,1.3,2010-09-23,NULL,alive
243056,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,7.8,16.2,987.8,456.2,325599,549301,1,NA,main,171,7,46,1.3,2010-09-23,NULL,alive
243057,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,7,16.6,987,456.6,325600,549302,1,NA,main,171,7,17,1.3,2010-09-23,NULL,alive
243058,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,6.7,17.2,986.7,457.2,325601,549303,1,NA,main,171,7,36,1.3,2010-09-23,NULL,alive
243059,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1248,4922,5.7,10.3,985.7,450.3,325602,549304,1,NA,main,171,7,21,1.3,2010-09-23,NULL,alive
243060,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,6,11.1,986,451.1,325603,549305,1,NA,main,171,7,13,1.3,2010-09-23,NULL,alive
243061,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1248,4922,7.1,10.8,987.1,450.8,325604,549306,1,NA,main,171,7,24,1.3,2010-09-23,L,alive
243062,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,5.1,12.8,985.1,452.8,325605,549307,1,NA,main,171,7,NA,NA,2010-09-23,"D,C",dead
243063,1,bci,Burseraceae,Protium costaricense,Protium,costaricense,NULL,825,protco,1248,4922,6,13.2,986,453.2,325606,549308,1,NA,main,171,7,23,1.3,2010-09-23,NULL,alive
243064,1,bci,Putranjivaceae,Drypetes standleyi,Drypetes,standleyi,NULL,326,drypst,1248,4922,5.6,13.6,985.6,453.6,325607,549309,1,NA,main,171,7,31,1.3,2010-09-23,NULL,alive
243065,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,6.8,13.2,986.8,453.2,325608,549310,5,NULL,main,171,7,27,1.3,2010-09-23,NULL,alive
243066,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,5.2,14.7,985.2,454.7,325609,549311,1,NA,main,171,7,23,1.3,2010-09-23,NULL,alive
243067,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1248,4922,8.6,13.8,988.6,453.8,325610,549312,8,1,main,171,7,17,1.3,2010-09-23,NULL,alive
243068,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1248,4922,8.6,13.8,988.6,453.8,325610,549312,9,2,secondary,171,7,15,1.3,2010-09-23,NULL,alive
243069,1,bci,Myrtaceae,Eugenia oerstediana,Eugenia,oerstediana,NULL,362,eugeoe,1248,4922,8.5,11.6,988.5,451.6,325611,549313,1,NA,main,171,7,NA,NA,2010-09-23,"D,S",dead
243070,1,bci,Annonaceae,Guatteria dumetorum,Guatteria,dumetorum,NULL,445,guatdu,1248,4922,9.5,7,989.5,447,325612,549314,2,NULL,main,171,7,13,1.3,2010-09-23,R,alive
243071,1,bci,Annonaceae,Guatteria dumetorum,Guatteria,dumetorum,NULL,445,guatdu,1248,4922,11,7.3,991,447.3,325613,549315,2,1,main,171,7,27,1.3,2010-09-23,M,alive
243072,1,bci,Annonaceae,Guatteria dumetorum,Guatteria,dumetorum,NULL,445,guatdu,1248,4922,11,7.3,991,447.3,325613,549315,3,2,secondary,171,7,23,1.3,2010-09-23,NULL,alive
243073,1,bci,Annonaceae,Guatteria dumetorum,Guatteria,dumetorum,NULL,445,guatdu,1248,4922,12.3,12.2,992.3,452.2,325614,549316,3,NULL,main,171,7,NA,NA,2010-09-23,"D,T",dead
243074,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,10.2,15.1,990.2,455.1,325615,549317,2,NA,main,171,7,NA,NA,2010-09-23,OR,alive
243075,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1249,4923,2.9,18.4,982.9,478.4,325616,549318,1,NA,main,171,7,11,1.3,2010-09-23,L,alive
243076,1,bci,Lacistemataceae,Lacistema aggregatum,Lacistema,aggregatum,NULL,548,laciag,1249,4923,14.9,9.3,994.9,469.3,325617,549319,1,NA,main,171,7,NA,NA,2010-09-23,"D,N",dead
243077,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1249,4923,17.6,12.5,997.6,472.5,325618,549320,1,NA,main,171,7,NA,NA,2010-09-23,"D,T",dead
243078,1,bci,Fabaceae-papilionoideae,Ormosia coccinea,Ormosia,coccinea,NULL,1146,ormocr,1250,4924,2.7,4.1,982.7,484.1,325619,549321,2,NA,main,171,7,10,1.3,2010-09-24,NULL,alive
243079,1,bci,Moraceae,Trophis racemosa,Trophis,racemosa,NULL,1040,tropra,1250,4924,7.1,16.9,987.1,496.9,325620,549322,1,NA,main,171,7,26,1.3,2010-09-24,NULL,alive
243080,1,bci,Meliaceae,Guarea grandifolia,Guarea,grandifolia,NULL,434,guargr,1250,4924,9.5,5.9,989.5,485.9,325621,549323,1,NA,main,171,7,21,1.3,2010-09-24,NULL,alive
243081,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1250,4924,17.9,18.5,997.9,498.5,325622,549324,1,NA,main,171,7,19,1.3,2010-09-24,NULL,alive
243082,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1250,4924,17.6,3,997.6,483,325623,549325,1,NA,main,171,7,22,1.3,2010-09-24,NULL,alive
251172,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1246,4920,4.7,7.5,984.7,407.5,333039,616459,1,NA,main,171,7,11,1.3,2010-09-22,NULL,alive
262179,1,bci,Simaroubaceae,Simarouba amara,Simarouba,amara,NULL,935,simaam,1249,4923,3.6,3.8,983.6,463.8,343122,645522,1,NA,main,171,7,32,1.3,2010-09-23,NULL,alive
262180,1,bci,Fabaceae-mimosoideae,Inga acuminata,Inga,acuminata,NULL,1129,ingas1,1249,4923,14.4,13.6,994.4,473.6,343123,645523,1,NA,main,171,7,12,1.3,2010-09-23,NULL,alive
262181,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1249,4923,17,14.4,997,474.4,343124,645524,1,NA,main,171,7,16,1.3,2010-09-23,NULL,alive
262763,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1243,4917,0.2,14.1,980.2,354.1,343664,646547,1,NA,main,171,7,12,1.3,2010-09-16,NULL,alive
262797,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,15.2,3.2,995.2,303.2,343693,646580,1,NA,main,171,7,19,1.3,2010-09-14,NULL,alive
262798,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,18.6,17.5,998.6,317.5,343694,646581,1,NA,main,171,7,21,1.3,2010-09-14,NULL,alive
